Review,Date,Stars,Restaurant
Went on a Monday afternoon. They had a $15 lunch deal for selected mains. Comes with soup and a drink. Food tasted good. Would come back if I’m in the area :),11 months ago, 4 stars ,ReoyalsBistro
Love their new portobello burger with sweet potato fries. Served with a nice little salad as well.,11 months ago, 5 stars ,ReoyalsBistro
Favourite cakes when studying. Good enough for students.,a year ago, 5 stars ,ReoyalsBistro
"Used to frequent this place when I was a student! Today I ordered a cake and some coffee via Grab, but due to a small lag / error, the cake I ordered wasn't available. The restaurant was kind enough to call me and offered if I would like to …",a year ago, 5 stars ,ReoyalsBistro
Thank you so much for taking the time to drop us your feedback. We would like to thank you for your support during this period of time! Take care and stay safe too! <3,a year ago, 5 stars ,ReoyalsBistro
Green curry chicken pasta and blue lemonade!,a year ago, 3 stars ,ReoyalsBistro
Nice ambience.  Soup is very good. Pasta is decent.  Chicken wings is crispy and juicy.  However the coffee is very bland for my liking!,a year ago, 5 stars ,ReoyalsBistro
,a year ago, 5 stars ,ReoyalsBistro
Affordable bistro with good food on big portions. Look out for their afternoon deals and also 50% cake discounts after 7pm.,a year ago, 3 stars ,ReoyalsBistro
,a year ago, 5 stars ,ReoyalsBistro
,a year ago, 5 stars ,ReoyalsBistro
,a year ago, 4 stars ,ReoyalsBistro
"Generous portions and their fries are actually really nice. It never really seems crowded there, so it's a good place to have a peaceful dinner. It is self-service though, and sometimes that means you have to wait a while.",a year ago, 4 stars ,ReoyalsBistro
"Very good burger and good portion, which is appreciated. I also like their promotion for desserts on Saturdays. However, we sometimes have to wait a long time to get the food",a year ago, 3 stars ,ReoyalsBistro
Mission impossible made possible. Family decided to have an early birthday celebration at the last minute.  On a Saturday evening 7.55 pm to be exact.  And we just had dinner at NUS Town's foodcourt. …,a year ago, 5 stars ,ReoyalsBistro
Burger is not bad. Worth trying. There isn’t much traffic either so quiet and conducive. Price is considered average.,2 years ago, 5 stars ,ReoyalsBistro
,2 years ago, 5 stars ,ReoyalsBistro
,2 years ago, 5 stars ,ReoyalsBistro
,2 years ago, 4 stars ,ReoyalsBistro
,2 years ago, 4 stars ,ReoyalsBistro
"Tasty food for an okay price. Had the chicken wings, fries, quesadillas and Royals burger with friends. Food quality and portion was acceptable. Price is slightly high. Can get quite crowded for lunch during term time, so go early or late.",2 years ago, 4 stars ,ReoyalsBistro
Huge and cosy place. Good for small and medium-sized function bookings..,2 years ago, 4 stars ,ReoyalsBistro
,2 years ago, 5 stars ,ReoyalsBistro
,2 years ago, 5 stars ,ReoyalsBistro
,2 years ago, 5 stars ,ReoyalsBistro
"I order the royal beef burgers, the food taste good. The serving time is around 20 mins so better to chitchat with friends or play games. Haha.. Take time to eat in this place its nice.",2 years ago, 3 stars ,ReoyalsBistro
,2 years ago, 5 stars ,ReoyalsBistro
,2 years ago, 3 stars ,ReoyalsBistro
,2 years ago, 5 stars ,ReoyalsBistro
Good quality food and cakes for a very good price too. Even better as a student.,2 years ago, 5 stars ,ReoyalsBistro
,2 years ago, 4 stars ,ReoyalsBistro
,2 years ago, 4 stars ,ReoyalsBistro
Lovely place for a weekday lunch with colleagues. Had their grilled salmon for the first time today and thoroughly enjoyed. Flaky flesh with a perfectly salted crispy skin. Staff is always friendly and helpful. A good option for a halal meal that's good and reasonably priced.,2 years ago, 5 stars ,ReoyalsBistro
,2 years ago, 5 stars ,ReoyalsBistro
"Unicorn cake, anyone?",2 years ago, 4 stars ,ReoyalsBistro
Good food,2 years ago, 3 stars ,ReoyalsBistro
Self service. Food is a slightly expensive for students though.,2 years ago, 5 stars ,ReoyalsBistro
Great place to meet over their excellent burgers and fries. Also love the pan fried salmon.,2 years ago, 4 stars ,ReoyalsBistro
"The food porti okn is generous. The coffee not bad. I like the ambiance, good place to catch up with friends.",2 years ago, 5 stars ,ReoyalsBistro
,2 years ago, 5 stars ,ReoyalsBistro
,2 years ago, 3 stars ,ReoyalsBistro
,2 years ago, 4 stars ,ReoyalsBistro
,2 years ago, 5 stars ,ReoyalsBistro
"Lived in University Town as an exchange student and came here pretty often.  While Royals is a bit pricier than most places, the atmosphere is nice and casual and the food is fantastic.  Cakes are also great and cheap with a meal.  Staff are always friendly and helpful",2 years ago, 4 stars ,ReoyalsBistro
,2 years ago, 4 stars ,ReoyalsBistro
Great food and cosy,2 years ago, 4 stars ,ReoyalsBistro
"Great food, but the menu is small. It feels like I always have the same food every time I go. Could do with a bigger menu.",2 years ago, 4 stars ,ReoyalsBistro
"Good coffee, a bit price though",2 years ago, 5 stars ,ReoyalsBistro
,2 years ago, 5 stars ,ReoyalsBistro
,2 years ago, 5 stars ,ReoyalsBistro
,2 years ago, 4 stars ,ReoyalsBistro
,2 years ago, 4 stars ,ReoyalsBistro
,2 years ago, 5 stars ,ReoyalsBistro
,3 years ago, 4 stars ,ReoyalsBistro
,3 years ago, 5 stars ,ReoyalsBistro
,3 years ago, 4 stars ,ReoyalsBistro
"(Translated by Google) There is a little price point. But it's kind, and it's nice to stick with +one, not ++. It's always crowded (for lunch), it's good when you eat a meal at a high price :) …",3 years ago, 5 stars ,ReoyalsBistro
,3 years ago, 5 stars ,ReoyalsBistro
The food are great!,3 years ago, 5 stars ,ReoyalsBistro
,3 years ago, 5 stars ,ReoyalsBistro
,3 years ago, 4 stars ,ReoyalsBistro
,3 years ago, 5 stars ,ReoyalsBistro
,3 years ago, 4 stars ,ReoyalsBistro
,3 years ago, 3 stars ,ReoyalsBistro
Foods are delicious. Kid likes the linguine in cream sauce. The chicken was tender and juicy. However do keep in mind that the time for preparation is going to be long. Waited for 30mins for 3 main dishes to come out together. The braised …,3 years ago, 5 stars ,ReoyalsBistro
"Probably the best place of its kind in campus. Apart from the Western menu, they also have laksa and ondeh ondeh cake.",3 years ago, 3 stars ,ReoyalsBistro
,3 years ago, 3 stars ,ReoyalsBistro
,3 years ago, 5 stars ,ReoyalsBistro
,3 years ago, 4 stars ,ReoyalsBistro
,3 years ago, 4 stars ,ReoyalsBistro
"Restaurant next to Cheers and Subway, in UTown NUS. It is usually less crowded.",3 years ago, 3 stars ,ReoyalsBistro
,3 years ago, 4 stars ,ReoyalsBistro
,3 years ago, 5 stars ,ReoyalsBistro
,3 years ago, 3 stars ,ReoyalsBistro
Decent place for coffee and cakes,3 years ago, 5 stars ,ReoyalsBistro
Good food and good atmosphere,3 years ago, 4 stars ,ReoyalsBistro
"A superb canteen to while away your evening with a variety of Malay, Chinese and continental dishes. I love the spices and the courtesy. It's a small eatery but full live and joy.",a year ago, 4 stars ,AlAmeen
,a year ago, 4 stars ,AlAmeen
,a year ago, 4 stars ,AlAmeen
,a year ago, 5 stars ,AlAmeen
,a year ago, 4 stars ,AlAmeen
,a year ago, 5 stars ,AlAmeen
This is only Indian food stall for NUS ISS department outside the campus.,a year ago, 5 stars ,AlAmeen
,a year ago, 5 stars ,AlAmeen
,a year ago, 5 stars ,AlAmeen
,a year ago, 3 stars ,AlAmeen
,a year ago, 5 stars ,AlAmeen
,a year ago, 3 stars ,AlAmeen
,2 years ago, 4 stars ,AlAmeen
,2 years ago, 3 stars ,AlAmeen
,2 years ago, 4 stars ,AlAmeen
"The restaurant name is PraThai Addiction. If you like Thai or Indian food, they have a good selection of each. Prices are fair and food is good!",2 years ago, 4 stars ,AlAmeen
,2 years ago, 3 stars ,AlAmeen
,2 years ago, 5 stars ,AlAmeen
,2 years ago, 5 stars ,AlAmeen
,2 years ago, 4 stars ,AlAmeen
"The spiciness was just right, but had a higher expectation as compared to the other Indonesian eateries",2 years ago, 3 stars ,AlAmeen
,2 years ago, 1 star ,AlAmeen
,2 years ago, 3 stars ,AlAmeen
,2 years ago, 5 stars ,AlAmeen
,2 years ago, 5 stars ,AlAmeen
,2 years ago, 4 stars ,AlAmeen
,2 years ago, 5 stars ,AlAmeen
,2 years ago, 5 stars ,AlAmeen
,2 years ago, 5 stars ,AlAmeen
,2 years ago, 4 stars ,AlAmeen
,2 years ago, 5 stars ,AlAmeen
,2 years ago, 2 stars ,AlAmeen
Goid food and great service,2 years ago, 5 stars ,AlAmeen
,2 years ago, 3 stars ,AlAmeen
,2 years ago, 4 stars ,AlAmeen
,2 years ago, 3 stars ,AlAmeen
food is average. good place for quiet the tarik or coffee,2 years ago, 3 stars ,AlAmeen
,2 years ago, 3 stars ,AlAmeen
,2 years ago, 4 stars ,AlAmeen
Good price. Good food! Friendly service.,2 years ago, 5 stars ,AlAmeen
,2 years ago, 5 stars ,AlAmeen
,2 years ago, 5 stars ,AlAmeen
"the portions are super large,.. the most favorite is Briyani rice..

One of the best choices when looking for halal eating places around Pasir Panjang",2 years ago, 5 stars ,AlAmeen
one of my favorite,2 years ago, 3 stars ,AlAmeen
Food is really nice but the price is a little bit on the high side,2 years ago, 4 stars ,AlAmeen
,2 years ago, 4 stars ,AlAmeen
,2 years ago, 2 stars ,AlAmeen
Good food,2 years ago, 4 stars ,AlAmeen
,2 years ago, 3 stars ,AlAmeen
The Onion Uthappam I tried was really great. Would recommend to try.,2 years ago, 5 stars ,AlAmeen
,2 years ago, 3 stars ,AlAmeen
,2 years ago, 2 stars ,AlAmeen
,2 years ago, 5 stars ,AlAmeen
,3 years ago, 5 stars ,AlAmeen
"Tasty and affordable Halal Idian Muslim, Malay, Thai-Chinese and Western food.

Conveniently located near the corner of Clementi Road and Pastor Panjang Road. …",3 years ago, 5 stars ,AlAmeen
,3 years ago, 1 star ,AlAmeen
,3 years ago, 5 stars ,AlAmeen
,3 years ago, 5 stars ,AlAmeen
,3 years ago, 4 stars ,AlAmeen
Food is bad and serving is a lot then charges high price.,3 years ago, 1 star ,AlAmeen
,3 years ago, 5 stars ,AlAmeen
Good system of ordering food but premises needs to be cleaner and tidy.,3 years ago, 2 stars ,AlAmeen
Cheap nd fine.,3 years ago, 3 stars ,AlAmeen
"(Translated by Google) Halal Briyani and Indian food

(Original)
Halal Briyani and Indian food",3 years ago, 3 stars ,AlAmeen
Crispy prata with dalcha!,3 years ago, 4 stars ,AlAmeen
,3 years ago, 4 stars ,AlAmeen
,3 years ago, 4 stars ,AlAmeen
,3 years ago, 3 stars ,AlAmeen
,3 years ago, 4 stars ,AlAmeen
,3 years ago, 3 stars ,AlAmeen
,3 years ago, 5 stars ,AlAmeen
good variety of food,3 years ago, 3 stars ,AlAmeen
,3 years ago, 4 stars ,AlAmeen
,3 years ago, 5 stars ,AlAmeen
,3 years ago, 5 stars ,AlAmeen
,3 years ago, 3 stars ,AlAmeen
,3 years ago, 5 stars ,AlAmeen
Good food but a bit expensive. Don't buy fresh fruit juice. They are not.,3 years ago, 3 stars ,AlAmeen
,3 years ago, 5 stars ,AlAmeen
,3 years ago, 5 stars ,AlAmeen
"Food was not as good as expected
Fried tofu still had some flour not cooked
The takoyaki were basic taste …",2 weeks ago, 3 stars ,Igokochi
Amazing sashimi which cane with the beer set. Totally did not expect the sashimi to be that good and thought it was a random bar bite but it was proper sashimi …,2 weeks ago, 5 stars ,Igokochi
"Lovely place for my 1st Omakase experience, super professional chef to serve us, it was a beautiful anniversary experience for us ..  We want to be back for more, love it 💖",2 weeks ago, 5 stars ,Igokochi
Authentic Japanese Food at West Coast area. A lot of parking at basement carpark. Outdoor seats availble and nice ambient.,a month ago, 4 stars ,Igokochi
Quality of food is good,2 months ago, 5 stars ,Igokochi
,2 months ago, 5 stars ,Igokochi
,2 months ago, 5 stars ,Igokochi
Alchohol is affordable and the food is good 10/10 would reccomend,2 months ago, 5 stars ,Igokochi
,2 months ago, 4 stars ,Igokochi
,2 months ago, 5 stars ,Igokochi
"Outstanding. Excellent quality sushi, friendly service and good value.",2 months ago, 5 stars ,Igokochi
"TBH we weren't expecting much when we ordered the food, but boy were we bowled over when we had our first bite. I honestly think I've not tried a better katsu curry rice anywhere else - the pork is so tender and crisp, and the rice with the …",4 months ago, 5 stars ,Igokochi
Food is pretty good. I mean I have always known my neighbourhood is an anone neighborhood but was solidly above expectations.,4 months ago, 5 stars ,Igokochi
Been visiting Igokochi for lunches with my colleagues and friends. Awesome chiraishi dons. Fresh and good portion for me. …,5 months ago, 5 stars ,Igokochi
,6 months ago, 5 stars ,Igokochi
Terrible service.,6 months ago, 1 star ,Igokochi
Great Japanese food and staff were very accommodating and friendly :),6 months ago, 5 stars ,Igokochi
,6 months ago, 4 stars ,Igokochi
"i tried their salmon don & it is super delicious. im an avid salmon fan so i know good salmon when i taste one. the salmon is thick, fresh and juicy. …",6 months ago, 5 stars ,Igokochi
"Nice hang out place, friendly staffs.Food is okay",6 months ago, 4 stars ,Igokochi
Great food and ambience with affordable prices.,6 months ago, 5 stars ,Igokochi
Really good omakase lunch!,7 months ago, 5 stars ,Igokochi
Ate from the ala carte menu for lunch. Happy with the food. Good portion. Fresh.,7 months ago, 4 stars ,Igokochi
,7 months ago, 5 stars ,Igokochi
Good place to chill with Japanese food and🍹. Happy hour is on Mondays.,7 months ago, 4 stars ,Igokochi
,7 months ago, 5 stars ,Igokochi
"Great place for dining. Sashimi fresh and sushi is tasty. Though Grilled Rockfish is abit tasteless, the overall meal is an experience. Will be back again for another menu.",8 months ago, 5 stars ,Igokochi
"Great food and nice ambience at affordable price, friendly staffs as well, brought my family here and they enjoyed the food, will definitely come by again.",8 months ago, 5 stars ,Igokochi
,8 months ago, 5 stars ,Igokochi
"Reasonable price point with good food quality. Taste however can be improved.

Had the Igokochi bento set which is around $20 with good portion.",8 months ago, 4 stars ,Igokochi
,8 months ago, 5 stars ,Igokochi
,8 months ago, 5 stars ,Igokochi
"Love their sashimi, love people and service",8 months ago, 5 stars ,Igokochi
Had a really nice lunch at this little restaurant. Dishes were prepared with care and sushi was fresh and daintily-sized. Set lunches are value for money too.,9 months ago, 5 stars ,Igokochi
"Went with my buddy, who found this place randomly. Had the Igokochi Hanabi set for lunch. I must say I am very impressed with  the sushi served. At a price point of $88, the exceptional high quality of the food is comparable to those …",9 months ago, 5 stars ,Igokochi
"Omakase — Igokochi Hanabi (Lunch) $88++

Monkfish liver …",9 months ago, 5 stars ,Igokochi
"Cozy atmosphere with comforting food.

Igokochi features a unique menu format where you can try multiple dishes from …",9 months ago, 5 stars ,Igokochi
,9 months ago, 4 stars ,Igokochi
Cosy & awesome dining experice,9 months ago, 5 stars ,Igokochi
"We had a pleasant lunch there.
The dish is Nicely presented and the waiter is very helpful.",9 months ago, 5 stars ,Igokochi
"Side dishes and green tea are nice than main courses.

Service is average.",9 months ago, 3 stars ,Igokochi
,10 months ago, 5 stars ,Igokochi
"Really a great and tasty restaurant to try fresh sashimi and lamb and steak.
Can't wait for next coming for the omakase, heard 9 courses set is must try",10 months ago, 5 stars ,Igokochi
,11 months ago, 5 stars ,Igokochi
"Nice ambience , great service and delicious Japanese food in the west",11 months ago, 5 stars ,Igokochi
Located amongst the quiet estate at West Coast. Slightly pricey but food was quite good.,11 months ago, 4 stars ,Igokochi
"Food was fresh and yummy, service was good. A good restaurant to go to as the owner, Andrew makes effort to ensure customers' satisfaction!",11 months ago, 5 stars ,Igokochi
,11 months ago, 5 stars ,Igokochi
"Had the omakase menu and it was a very delightful experience and the food was great. Besides the our course meal, we were given quite a number of other items to sample.",11 months ago, 4 stars ,Igokochi
"Accommodated us even when we arrived late. Salmon bowl was good, but the curry rice was abit watery.",11 months ago, 4 stars ,Igokochi
This restaurant is quite cosy.  Drinks prices are average .. some promotional drinks are of good value. …,a year ago, 4 stars ,Igokochi
Portion a tad too small,a year ago, 2 stars ,Igokochi
,a year ago, 5 stars ,Igokochi
"Good food, good service, had a nice time...",a year ago, 5 stars ,Igokochi
Excellent food. Finally came here with wife despite staying nearby for so many years. They were always full and seldom have space for walk-ins. Portion was decent and very tasty. Love their tapas concept where you could mix and match …,a year ago, 5 stars ,Igokochi
"Whether you’re craving for hand-pressed nigiri, grilled fish, or even a comforting tamago, the omakase menu got you well-covered! Igokochi Dining Bar is nestled in the quiet neighbourhood of West Coast, where you get to enjoy an intimate …",a year ago, 4 stars ,Igokochi
Sushi was good. They have affordable lunch sets too.,a year ago, 4 stars ,Igokochi
"Beer prices are a great $10 and less for happy hour (before 8pm) and the different ""omakase"" menus were good value. Had a tako wasabi, crab cream korokke and smoked duck slices for $17.90. Hidden gem of a place for the neighbourhood. Good alternative to the more popular Lazy Lizard.",a year ago, 4 stars ,Igokochi
,a year ago, 5 stars ,Igokochi
Such a gem in the west! The sashimi is really fresh and the izakaya at night is very yummy too! The menu has a lot of variety so it's good for both adults and kids!,a year ago, 5 stars ,Igokochi
,a year ago, 5 stars ,Igokochi
"Gem of a find in this area. Food is good and service is efficient.

We ordered 2 omakase meals which were great value. Only issue is that there was …",a year ago, 4 stars ,Igokochi
The omakase is fine for it's price.,a year ago, 4 stars ,Igokochi
Reasonable price n good drinks choice,a year ago, 5 stars ,Igokochi
Great food!,a year ago, 4 stars ,Igokochi
Fairly decent Japanese restaurant within the vicinity with ample parking space in the basement car park. …,a year ago, 4 stars ,Igokochi
"Visited Igokochi for dinner with my wife on 1st April  , Thanks to Chef Ivan the  Special Omakase and sake is super ,",a year ago, 5 stars ,Igokochi
,a year ago, 5 stars ,Igokochi
Good drinking place.   Dont go for the food.   Way too salty abd overfried items.   No excuse when you charge the same price levels as authentic Japanese restaurants.,a year ago, 1 star ,Igokochi
Lively atmosphere here on a Friday night with some tasty Japanese food. Stop by if you’re in the area,a year ago, 4 stars ,Igokochi
"Very kind people, very nice food. If I stay near at this restaurant, maybe I will visit this place everyweek.",a year ago, 5 stars ,Igokochi
"Cooked food was pretty decent, but the kaisen bara (aka chirashi) was dissapointing, some pieces had tendons that were very hard to chew through, and the fish weren't marinated well",a year ago, 3 stars ,Igokochi
"Excellent omakase experience! Comlimentary birthday cake from the restaurant for my hubby, taste really good too!",a year ago, 5 stars ,Igokochi
The food are bad and slow. The omakase food are expensive and the quality and quantity did not justify the prices.,a year ago, 1 star ,Igokochi
"(Translated by Google) The rice is delicious, but in small quantities. I wanted to pay by NETZ, but I was paid by the master without permission. Although it is a Japanese restaurant, greetings and manners are not made. The owner asked me …",a year ago, 1 star ,Igokochi
,a year ago, 5 stars ,Igokochi
,a year ago, 5 stars ,Igokochi
,a year ago, 4 stars ,Igokochi
"Despite ordering their “Premium” Omakase, the food was average and definitely not value for money. The intervals between each dish took longer than expected (~15 mins)  Staffs are not adequately trained and do not have the knowledge of the …",a year ago, 2 stars ,Igokochi
First time Omakase dining experience here! Attentive & mindful staffs. Will come back again! 👍🏽,a year ago, 5 stars ,Igokochi
Good North Indian restaurant. Bit expensive but portions are big though...,4 days ago, 5 stars ,Rangooli
"Come during weekday lunchtime, fast service.. reasonable price. Ordered masla tea after meal, a bit too sweet for me, even asked for less sweet. Overall good.",5 days ago, 4 stars ,Rangooli
,a week ago, 5 stars ,Rangooli
"We came to the restaurant at 7pm and they said it was busy and we will get our food in 40min-1hour, which is acceptable. After 1h20 and complaints, they tell us we need to wait 20min extra.... At 8.40pm they ask us to cancel our order …",a week ago, 1 star ,Rangooli
,a week ago, 1 star ,Rangooli
,a week ago, 1 star ,Rangooli
"Love the food here. My go to restaurant when I want to feel happy (as feel so satisfied after eating the food), the food is of consistent and good quality and tastes great! Willing to pay (find it reasonable) the price for this quality. So far, the only Indian restaurant in West that I totally love.",2 weeks ago, 5 stars ,Rangooli
One of the best fish tikka in town,2 weeks ago, 5 stars ,Rangooli
,2 weeks ago, 4 stars ,Rangooli
,3 weeks ago, 5 stars ,Rangooli
"Each dish is averaged at $14
Feels pricey for a neighborhood restaurant.
Taste -- average …",3 weeks ago, 3 stars ,Rangooli
,a month ago, 5 stars ,Rangooli
,2 months ago, 5 stars ,Rangooli
poor,2 months ago, 1 star ,Rangooli
,2 months ago, 5 stars ,Rangooli
"Good food and consistent taste and quality . Love thier butter chicken n paneer dishes , need to add more dessert variety in the menu",2 months ago, 4 stars ,Rangooli
Only indian restaurant near West cost. Good taste. Nice veg thali option.,3 months ago, 4 stars ,Rangooli
Delicious!,3 months ago, 5 stars ,Rangooli
Good Kitchen and inexpensive,3 months ago, 4 stars ,Rangooli
"Newly open, simple and yet tasty food, must add their chilli sauce to your white curry..",3 months ago, 5 stars ,Rangooli
,4 months ago, 5 stars ,Rangooli
Very good food!,4 months ago, 5 stars ,Rangooli
Tried here for the first time and tastes are really unique 👌. Definitely will come here again.,4 months ago, 5 stars ,Rangooli
"Awesome Service and Food, especially their Fish Briyani is a must try!!!",4 months ago, 5 stars ,Rangooli
,4 months ago, 4 stars ,Rangooli
,4 months ago, 5 stars ,Rangooli
,4 months ago, 3 stars ,Rangooli
(Translated by Google) The best briyani in Singapore. I only eat briyani and tandoori in Singapore here. …,4 months ago, 5 stars ,Rangooli
,5 months ago, 5 stars ,Rangooli
"My family ordered assorted nans and mutton biryani. The biryani came with curry. We ordered some vegetable curry also. I had the vegetarian biryani which was good and is sufficient for two. Only they didn't serve papadum. Overall, enjoyed the food.",6 months ago, 4 stars ,Rangooli
,6 months ago, 5 stars ,Rangooli
Love the Dhal Palak! And my wife says the simmered brinjals dish is really special too.,6 months ago, 5 stars ,Rangooli
Awesome food,6 months ago, 5 stars ,Rangooli
"We have been there few times see always ordered thali. Food is ok, not so spicy",6 months ago, 4 stars ,Rangooli
"Their veg thali is an affordable ($9.5) yet extremely tasty option. The food is well prepared. Their ala-carte costs more, but is also tasty.",7 months ago, 5 stars ,Rangooli
,7 months ago, 4 stars ,Rangooli
Food is of average quality,7 months ago, 3 stars ,Rangooli
Slowest service I have ever seen. They will take 45 mins to give you food inspite of the crowd is less or more,7 months ago, 1 star ,Rangooli
"Amazing Butter Chicken and Naan, would recommend their chicken Briyani and Butter chicken curry",8 months ago, 5 stars ,Rangooli
,8 months ago, 5 stars ,Rangooli
,8 months ago, 5 stars ,Rangooli
,8 months ago, 2 stars ,Rangooli
Very tasty. Portions can be big. So might want to order small size first. Wide variety of Naan to choose from. Free drinking water and very clean restrooms.,8 months ago, 5 stars ,Rangooli
Very worst Briyani and paratha in singapore.. Cost is very hight.. One veg Briyani without any gravy or pachadi 11$. Also taste is very worst.. Dont go.. don't try..,8 months ago, 1 star ,Rangooli
,8 months ago, 4 stars ,Rangooli
Thank you for the support.,8 months ago, 4 stars ,Rangooli
Pricey but makes up for it somewhat with good quality and freshly prepared food.,8 months ago, 4 stars ,Rangooli
Thank you for your support.,9 months ago, 1 star ,Rangooli
,9 months ago, 5 stars ,Rangooli
REPULSIVE BEHAVIOUR. NO COMMITMENT TO CUSTOMERS!!!!!!! DISGUSTING,9 months ago, 5 stars ,Rangooli
,9 months ago, 5 stars ,Rangooli
,9 months ago, 5 stars ,Rangooli
,10 months ago, 5 stars ,Rangooli
"I am a regular customer of Rangooli since 2017 , the food here is simply awesome . All veg items are brilliant . Do try out their veg pakora , kulfi . …",10 months ago, 5 stars ,Rangooli
Food was delicious. Good service. A very clean and pleasant restaurant.,10 months ago, 5 stars ,Rangooli
Service very good,10 months ago, 5 stars ,Rangooli
Excellent,10 months ago, 4 stars ,Rangooli
The food was excellent and nicely presented.The restaurant is spacious and very clean .The staff are helpful and will advise if you are ordering too much!,10 months ago, 3 stars ,Rangooli
,10 months ago, 4 stars ,Rangooli
,10 months ago, 4 stars ,Rangooli
,10 months ago, 4 stars ,Rangooli
"Clean,
Authentic taste,
Spacious, …",11 months ago, 4 stars ,Rangooli
,11 months ago, 4 stars ,Rangooli
Food is tasty. In particular the kebabs taste authentic and delicious. The tandoori dishes are prepared fresh in the tandoor and are quality. The various other north Indian curries are good too. I have not tasted a large majority of the …,11 months ago, 4 stars ,Rangooli
,11 months ago, 4 stars ,Rangooli
"Love their mutton masala, goes well with nann",11 months ago, 5 stars ,Rangooli
,11 months ago, 5 stars ,Rangooli
,11 months ago, 5 stars ,Rangooli
,11 months ago, 5 stars ,Rangooli
(Translated by Google) I have eaten this Indian food several times and they are all delicious. It is worth coming back. The food is delicious. Like 👍 …,a year ago, 5 stars ,Rangooli
,a year ago, 4 stars ,Rangooli
Good food.,a year ago, 5 stars ,Rangooli
"1)The dhal is served piping hot 😁

2) The fish in the briyani is soft (well cooked) …",a year ago, 5 stars ,Rangooli
,a year ago, 2 stars ,Rangooli
Quality of their food is still the same. The staff are always friendly and the place has a great ambience.,a year ago, 2 stars ,Rangooli
"1. Too much cost
2. Same person serve and clean the table
3. Poor service
4. Air condition not efficient",a year ago, 5 stars ,Rangooli
"(Translated by Google) mmmmmmmmmmmm
m
.mm …",a year ago, 3 stars ,Rangooli
Gd food n gd customer service,a year ago, 4 stars ,Rangooli
,a year ago, 5 stars ,Rangooli
Nice north indian food with good quality .,a year ago, 4 stars ,Rangooli
,3 hours ago, 5 stars ,McD
"Food- 3/5
Service- NA",a day ago, 5 stars ,McD
,2 days ago, 5 stars ,McD
Great place for breakfast and coffee after cycling to the park,3 days ago, 5 stars ,McD
"Few mins walk to the sea. A lot of seats, family friendly, staff are helpful and welcoming. Great place for breakfast after a walk in the park, or quick meals as well.",3 days ago, 5 stars ,McD
,4 days ago, 5 stars ,McD
,4 days ago, 5 stars ,McD
"Worst experience ever, long queue, not allowed sitting for waiting even with children",4 days ago, 1 star ,McD
,5 days ago, 4 stars ,McD
24時間営業のマクドナルド。夜中でもドライブスルーが行列しています。,5 days ago, 4 stars ,McD
,5 days ago, 5 stars ,McD
Great surroundings n ambience,5 days ago, 5 stars ,McD
,a week ago, 4 stars ,McD
Good place,a week ago, 4 stars ,McD
,a week ago, 5 stars ,McD
I had a most pleasant visit and was surprised by a staff who volunteered to help me find a seat and take my order. I'm handicapped. I saw the staff helping a little child also. McDonald's certainly knows how to keep customers happy. I'm …,a week ago, 5 stars ,McD
,a week ago, 5 stars ,McD
Good  place,a week ago, 4 stars ,McD
Singapore number 1 outlet,a week ago, 5 stars ,McD
,a week ago, 5 stars ,McD
gd,a week ago, 4 stars ,McD
,2 weeks ago, 5 stars ,McD
"Since the heightened SMM situation, most of the Macdonalds’ drive-thru are closed after certain hours after midnight. The one of the many Macdonalds’ drive-thru which is still operating after midnight is at West Coast Park. Kudos to the …",2 weeks ago, 5 stars ,McD
,2 weeks ago, 4 stars ,McD
Nice ambient and playground for children,2 weeks ago, 4 stars ,McD
usually ok. but they mixed up the orders during drivethrough,2 weeks ago, 3 stars ,McD
,2 weeks ago, 5 stars ,McD
Good and fast service,2 weeks ago, 5 stars ,McD
,2 weeks ago, 4 stars ,McD
Superb atmosphere even with dinning restriction during COVID19.  Staff as usual polite snd very tactful in ensuring customers adhere with dinning SOP.,2 weeks ago, 5 stars ,McD
,3 weeks ago, 4 stars ,McD
Good place to have a breakfast,3 weeks ago, 5 stars ,McD
Great place for night owls,3 weeks ago, 5 stars ,McD
Hot fudge was less than usual maybe alot of orders,3 weeks ago, 3 stars ,McD
,3 weeks ago, 4 stars ,McD
,3 weeks ago, 4 stars ,McD
,3 weeks ago, 4 stars ,McD
,3 weeks ago, 4 stars ,McD
,3 weeks ago, 5 stars ,McD
,3 weeks ago, 4 stars ,McD
,3 weeks ago, 3 stars ,McD
,3 weeks ago, 5 stars ,McD
,3 weeks ago, 5 stars ,McD
"One of my favourite Macs! Right by west coast park, walking distance to the sea :)",4 weeks ago, 5 stars ,McD
"Nice environment. Indoor and outdoor. If you prefer air-con, can consume indoor. Otherwise outdoor. Located by the park. After food can walk around the park.",4 weeks ago, 5 stars ,McD
Spacious n good services. I like specially the outside sitting space.,4 weeks ago, 4 stars ,McD
,a month ago, 4 stars ,McD
,a month ago, 4 stars ,McD
,a month ago, 5 stars ,McD
I like the setup in the middle of West Coast Park. Lots of active people coming in to the restaurant all the time. It's a subtle reminder to reach out to nature and do some needed exercises. The male toilet is open and invites nature into …,a month ago, 5 stars ,McD
,a month ago, 4 stars ,McD
,a month ago, 4 stars ,McD
,a month ago, 3 stars ,McD
Staff was friendly.,a month ago, 5 stars ,McD
Good place to hangout,a month ago, 4 stars ,McD
