feature,place,category,pred,,,,,,,
espérons,La_Bonne_Table,food,-9.97E-05,,,,,,,
revoir,La_Bonne_Table,food,-9.97E-05,,,,,,,
bientôt,La_Bonne_Table,food,-9.97E-05,,,,,,,
d'être,La_Bonne_Table,food,-0.002003931,,,,,,,
fêter,La_Bonne_Table,food,-0.002003931,,,,,,,
cuisine,La_Bonne_Table,food,-0.003214218,,,,,,,
ingredients,La_Bonne_Table,food,0.29535168,,,,,,,
superb,La_Bonne_Table,price,0.99402475,,,,,,,
pizzas,La_Bonne_Table,food,0.9940248,,,,,,,
heartwarming,La_Bonne_Table,Non-Categorised,-0.00150881,,,,,,,
Merci,La_Bonne_Table,Non-Categorised,-7.70E-05,,,,,,,
beaucoup,La_Bonne_Table,food,-7.70E-05,,,,,,,
restaurant,La_Bonne_Table,ambience,-0.003189795,,,,,,,
pleasure,La_Bonne_Table,price,0.023735635,,,,,,,
review,La_Bonne_Table,price,0.023735635,,,,,,,
cheese,La_Bonne_Table,food,0.77424663,,,,,,,
pasta,La_Bonne_Table,food,0.77424663,,,,,,,
room,La_Bonne_Table,ambience,0.77424663,,,,,,,
Merci,La_Bonne_Table,Non-Categorised,-7.70E-05,,,,,,,
beaucoup,La_Bonne_Table,food,-7.70E-05,,,,,,,
review,La_Bonne_Table,price,0.000242747,,,,,,,
pleasure,La_Bonne_Table,price,0.09571421,,,,,,,
food,La_Bonne_Table,food,0.09571421,,,,,,,
time,La_Bonne_Table,price,0.09571421,,,,,,,
gem,La_Bonne_Table,price,0.7381264,,,,,,,
coast,La_Bonne_Table,price,0.7381264,,,,,,,
food,La_Bonne_Table,food,0.7381264,,,,,,,
specials,La_Bonne_Table,price,-0.004648365,,,,,,,
duck,La_Bonne_Table,food,-0.004648365,,,,,,,
confit,La_Bonne_Table,food,-0.004648365,,,,,,,
mash,La_Bonne_Table,food,-0.004648365,,,,,,,
dessert,La_Bonne_Table,food,0.005146883,,,,,,,
Ivan,La_Bonne_Table,Non-Categorised,-0.001602776,,,,,,,
Merci,La_Bonne_Table,Non-Categorised,-7.70E-05,,,,,,,
beaucoup,La_Bonne_Table,food,-7.70E-05,,,,,,,
restaurant,La_Bonne_Table,ambience,-0.001874775,,,,,,,
place,Danji_KBBQ,ambience,0.9772389,,,,,,,
barbecue,Danji_KBBQ,food,0.9772389,,,,,,,
buffet,Danji_KBBQ,food,-7.70E-05,,,,,,,
aircon,Danji_KBBQ,food,0.334405,,,,,,,
dining,Danji_KBBQ,ambience,0.334405,,,,,,,
pm,Danji_KBBQ,service,0.334405,,,,,,,
food,Danji_KBBQ,food,0.31486538,,,,,,,
service,Danji_KBBQ,service,0.69859076,,,,,,,
food,Danji_KBBQ,food,0.9824078,,,,,,,
service,Danji_KBBQ,service,0.98574173,,,,,,,
dining,Danji_KBBQ,ambience,0.39330822,,,,,,,
experience,Danji_KBBQ,price,0.39330822,,,,,,,
👌,Danji_KBBQ,food,-0.00204096,,,,,,,
authencity,Danji_KBBQ,food,0.50297815,,,,,,,
meat,Danji_KBBQ,food,0.50297815,,,,,,,
dinner,Danji_KBBQ,price,0.96693105,,,,,,,
couple,Danji_KBBQ,price,0.594621,,,,,,,
place,Danji_KBBQ,ambience,-0.003523372,,,,,,,
food,Danji_KBBQ,food,0.7713469,,,,,,,
meat,Danji_KBBQ,food,0.21730343,,,,,,,
reviewer,Danji_KBBQ,service,0.08007289,,,,,,,
boys,Danji_KBBQ,service,0.41401395,,,,,,,
family,Danji_KBBQ,price,0.39342263,,,,,,,
ppl,Danji_KBBQ,ambience,0.26302415,,,,,,,
price,Danji_KBBQ,price,0.7713469,,,,,,,
foods,Danji_KBBQ,price,0.9182625,,,,,,,
price,Danji_KBBQ,price,0.9182625,,,,,,,
business,Danji_KBBQ,price,0.76308465,,,,,,,
rates,Danji_KBBQ,price,0.76308465,,,,,,,
price,Danji_KBBQ,price,-0.002257325,,,,,,,
point,Danji_KBBQ,price,-0.002257325,,,,,,,
spread,Danji_KBBQ,price,0.024142496,,,,,,,
pandemic,Danji_KBBQ,price,-0.26399106,,,,,,,
place,Danji_KBBQ,ambience,-0.003830448,,,,,,,
dinner,Danji_KBBQ,price,-0.001267023,,,,,,,
service,Danji_KBBQ,service,0.37446257,,,,,,,
selection,Danji_KBBQ,food,-0.10458062,,,,,,,
premium,Danji_KBBQ,food,-0.10458062,,,,,,,
cuts,Danji_KBBQ,price,-0.10458062,,,,,,,
beef,Danji_KBBQ,price,-0.10458062,,,,,,,
ribeye,Danji_KBBQ,food,-0.004164673,,,,,,,
effort,Danji_KBBQ,price,0.17310184,,,,,,,
quality,Danji_KBBQ,price,-0.001320317,,,,,,,
money,Danji_KBBQ,price,0.29357952,,,,,,,
staff,Danji_KBBQ,service,0.9834189,,,,,,,
weekday,Danji_KBBQ,service,-0.000602938,,,,,,,
lunch,Danji_KBBQ,price,-0.000602938,,,,,,,
service,Danji_KBBQ,service,0.98574173,,,,,,,
dinner,Danji_KBBQ,price,0.30335325,,,,,,,
area,Danji_KBBQ,price,-0.001883678,,,,,,,
gem,Danji_KBBQ,price,-0.003647417,,,,,,,
value,Danji_KBBQ,price,0.9719044,,,,,,,
money,Danji_KBBQ,price,0.9719044,,,,,,,
family,Danji_KBBQ,price,0.9577225,,,,,,,
restaurant,Danji_KBBQ,ambience,0.9577225,,,,,,,
buffet,Danji_KBBQ,food,0.9577225,,,,,,,
variety,Danji_KBBQ,price,0.46648774,,,,,,,
dinner,Danji_KBBQ,price,0.46648774,,,,,,,
lunch,Danji_KBBQ,price,0.46648774,,,,,,,
reservation,Danji_KBBQ,price,0.010343887,,,,,,,
service,Danji_KBBQ,service,0.7597691,,,,,,,
Pork,Danji_KBBQ,food,-0.002842732,,,,,,,
couple,Danji_KBBQ,price,0.49064836,,,,,,,
restaurant,Danji_KBBQ,ambience,0.49064836,,,,,,,
kimchi,Danji_KBBQ,food,0.97763836,,,,,,,
beef,Danji_KBBQ,price,-0.21719411,,,,,,,
chicken,Danji_KBBQ,food,-0.59353375,,,,,,,
seafood,Danji_KBBQ,food,-0.00159248,,,,,,,
Food,Danji_KBBQ,food,0.4693191,,,,,,,
Staff,Danji_KBBQ,food,0.22067696,,,,,,,
Selection,Danji_KBBQ,food,-0.06810806,,,,,,,
cash,Danji_KBBQ,price,0.008438244,,,,,,,
stars,Danji_KBBQ,price,0.004877403,,,,,,,
NETS,Danji_KBBQ,food,-7.70E-05,,,,,,,
owners,Danji_KBBQ,price,0.36831108,,,,,,,
value,Danji_KBBQ,price,0.2789227,,,,,,,
buffet,Danji_KBBQ,food,0.2789227,,,,,,,
dishes,Danji_KBBQ,food,0.46824566,,,,,,,
hours,Danji_KBBQ,price,0.59612095,,,,,,,
time,Danji_KBBQ,price,0.59612095,,,,,,,
Meat,Danji_KBBQ,Non-Categorised,0.59612095,,,,,,,
price,Danji_KBBQ,price,0.59612095,,,,,,,
lots,Danji_KBBQ,price,0.38415295,,,,,,,
sides,Danji_KBBQ,price,0.38415295,,,,,,,
condiments,Danji_KBBQ,food,-0.002115876,,,,,,,
food,Danji_KBBQ,food,0.71090275,,,,,,,
service,Danji_KBBQ,service,0.71090275,,,,,,,
environment,Danji_KBBQ,price,0.1242062,,,,,,,
city,Danji_KBBQ,price,0.39238268,,,,,,,
weekend,Danji_KBBQ,price,0.39238268,,,,,,,
Food,Danji_KBBQ,food,0.292472,,,,,,,
sides,Danji_KBBQ,price,0.58462834,,,,,,,
buffet,Danji_KBBQ,food,0.58462834,,,,,,,
price,Danji_KBBQ,price,0.58462834,,,,,,,
meat,Danji_KBBQ,food,0.69467205,,,,,,,
cuts,Danji_KBBQ,price,0.69467205,,,,,,,
buffets,Danji_KBBQ,food,1.0017536,,,,,,,
need,Danji_KBBQ,price,0.179831,,,,,,,
bank,Danji_KBBQ,price,0.179831,,,,,,,
quality,Danji_KBBQ,price,0.179831,,,,,,,
meat,Danji_KBBQ,food,0.179831,,,,,,,
Marinades,Danji_KBBQ,food,-0.000323512,,,,,,,
food,Danji_KBBQ,food,0.68097854,,,,,,,
price,Danji_KBBQ,price,0.68097854,,,,,,,
bbq,Danji_KBBQ,food,0.34124547,,,,,,,
food,Danji_KBBQ,food,0.6947908,,,,,,,
weekday,Danji_KBBQ,service,-0.00440985,,,,,,,
afternoon,Danji_KBBQ,price,-0.00440985,,,,,,,
treat,Danji_KBBQ,price,0.009377062,,,,,,,
service,Danji_KBBQ,service,0.79259217,,,,,,,
food,Danji_KBBQ,food,0.70153666,,,,,,,
quality,Danji_KBBQ,price,0.70153666,,,,,,,
dining,Danji_KBBQ,ambience,0.00943245,,,,,,,
guess,Danji_KBBQ,price,0.00943245,,,,,,,
limit,Danji_KBBQ,price,-0.001585789,,,,,,,
esters,Danji_KBBQ,food,-0.2779468,,,,,,,
side,Danji_KBBQ,price,-0.116559796,,,,,,,
dishes,Danji_KBBQ,food,-0.116559796,,,,,,,
staff,Danji_KBBQ,service,0.006033719,,,,,,,
order,Danji_KBBQ,price,0.006033719,,,,,,,
table,Danji_KBBQ,price,0.006033719,,,,,,,
contact,Danji_KBBQ,price,0.006033719,,,,,,,
pax,Danji_KBBQ,food,-0.004277401,,,,,,,
wastage,Danji_KBBQ,price,-0.004277401,,,,,,,
🔥,Danji_KBBQ,food,0.6970639,,,,,,,
quality,Danji_KBBQ,price,0.6043974,,,,,,,
food,Danji_KBBQ,food,0.6043974,,,,,,,
service,Danji_KBBQ,service,-0.18002358,,,,,,,
tables,Danji_KBBQ,ambience,-0.18002358,,,,,,,
diners,Danji_KBBQ,food,-0.18002358,,,,,,,
cashier,Danji_KBBQ,service,-0.24013114,,,,,,,
lady,Danji_KBBQ,ambience,-0.24013114,,,,,,,
bbqs,Danji_KBBQ,food,-0.000982933,,,,,,,
area,Danji_KBBQ,price,-0.000982933,,,,,,,
price,Danji_KBBQ,price,-0.001683958,,,,,,,
Chinatown,Danji_KBBQ,Non-Categorised,-7.70E-05,,,,,,,
boss,Danji_KBBQ,price,0.5930598,,,,,,,
Korean，very,Danji_KBBQ,food,0.5930598,,,,,,,
joint,Danji_KBBQ,price,0.4594343,,,,,,,
spread,Danji_KBBQ,price,0.4594343,,,,,,,
meat,Danji_KBBQ,food,0.4594343,,,,,,,
veg,Danji_KBBQ,Non-Categorised,-0.028546296,,,,,,,
options,Danji_KBBQ,price,-0.028546296,,,,,,,
Food,Danji_KBBQ,food,-0.15917811,,,,,,,
boss,Danji_KBBQ,price,-0.6174026,,,,,,,
attitude,Danji_KBBQ,price,-0.6174026,,,,,,,
dining,Danji_KBBQ,ambience,-0.002589494,,,,,,,
time,Danji_KBBQ,price,-0.002589494,,,,,,,
price,Danji_KBBQ,price,0.46742672,,,,,,,
table,Danji_KBBQ,price,-0.18304065,,,,,,,
idea,Danji_KBBQ,price,0.38832924,,,,,,,
review,Danji_KBBQ,price,0.38832924,,,,,,,
dinner,Danji_KBBQ,price,0.1842528,,,,,,,
Heat,Danji_KBBQ,Non-Categorised,0.008483499,,,,,,,
middle,Danji_KBBQ,price,0.008483499,,,,,,,
plate,Danji_KBBQ,price,0.035046466,,,,,,,
job,Danji_KBBQ,price,0.035046466,,,,,,,
heat,Danji_KBBQ,price,0.035046466,,,,,,,
sides,Danji_KBBQ,price,0.035046466,,,,,,,
rail,Danji_KBBQ,price,0.39930084,,,,,,,
transportation,Danji_KBBQ,price,0.015558682,,,,,,,
coffee,Danji_KBBQ,price,0.16408095,,,,,,,
shop,Danji_KBBQ,price,0.16408095,,,,,,,
buffet,Danji_KBBQ,food,0.3602642,,,,,,,
Food,Danji_KBBQ,food,0.5956533,,,,,,,
pricing,Danji_KBBQ,price,0.000972927,,,,,,,
servicing,Danji_KBBQ,price,0.37966612,,,,,,,
staff,Danji_KBBQ,service,0.37966612,,,,,,,
Ver,Danji_KBBQ,food,0.29296133,,,,,,,
price,Danji_KBBQ,price,0.29296133,,,,,,,
food,Danji_KBBQ,food,0.69083494,,,,,,,
customer,Danji_KBBQ,service,-0.005771473,,,,,,,
service,Danji_KBBQ,service,-0.005771473,,,,,,,
spicy,Danji_KBBQ,food,0.7421255,,,,,,,
pork,Danji_KBBQ,food,0.7421255,,,,,,,
buffet,Danji_KBBQ,food,0.7086549,,,,,,,
variety,Danji_KBBQ,price,0.7086549,,,,,,,
bbq,Danji_KBBQ,food,0.596071,,,,,,,
Value,Danji_KBBQ,food,-0.002094112,,,,,,,
money,Danji_KBBQ,price,-0.002094112,,,,,,,
lunch,Danji_KBBQ,price,-0.003003046,,,,,,,
buffet,Danji_KBBQ,food,-0.003003046,,,,,,,
surroundings,Danji_KBBQ,ambience,0.34462357,,,,,,,
atmosphere,Danji_KBBQ,ambience,-0.00206358,,,,,,,
food,Danji_KBBQ,food,0.6915215,,,,,,,
price,Danji_KBBQ,price,0.98516893,,,,,,,
variety,Danji_KBBQ,price,0.67814374,,,,,,,
food,Danji_KBBQ,food,0.67814374,,,,,,,
meats,Danji_KBBQ,food,0.43263373,,,,,,,
Side,Danji_KBBQ,food,0.22479637,,,,,,,
dishes,Danji_KBBQ,food,0.22479637,,,,,,,
quality,Danji_KBBQ,price,-0.001320317,,,,,,,
juiciness,Danji_KBBQ,food,0.18373428,,,,,,,
meat,Danji_KBBQ,food,0.18373428,,,,,,,
lunch,Danji_KBBQ,price,-0.004225366,,,,,,,
buffet,Danji_KBBQ,food,-0.004225366,,,,,,,
Value,Danji_KBBQ,food,-0.002094112,,,,,,,
money,Danji_KBBQ,price,-0.002094112,,,,,,,
service,Danji_KBBQ,service,0.7863726,,,,,,,
staff,Danji_KBBQ,service,0.16353242,,,,,,,
dining,Danji_KBBQ,ambience,0.5033487,,,,,,,
experience,Danji_KBBQ,price,0.5033487,,,,,,,
needs,Danji_KBBQ,price,0.38190886,,,,,,,
price,Danji_KBBQ,price,-0.009669267,,,,,,,
menu,Danji_KBBQ,food,-0.009669267,,,,,,,
yuan,Danji_KBBQ,price,0.00595057,,,,,,,
people,Danji_KBBQ,service,0.00595057,,,,,,,
staff,Danji_KBBQ,service,0.4907764,,,,,,,
Value,Danji_KBBQ,food,0.6959379,,,,,,,
money,Danji_KBBQ,price,0.6959379,,,,,,,
beef,Danji_KBBQ,price,-0.004079387,,,,,,,
visit,Danji_KBBQ,price,-0.012204282,,,,,,,
time,Danji_KBBQ,price,-0.004079387,,,,,,,
place,Danji_KBBQ,ambience,-0.012204282,,,,,,,
years,Danji_KBBQ,price,-0.012204282,,,,,,,
standout,Danji_KBBQ,price,-0.003334366,,,,,,,
reservations,Danji_KBBQ,price,-0.003223993,,,,,,,
food,Danji_KBBQ,food,0.802064,,,,,,,
service,Danji_KBBQ,service,0.802064,,,,,,,
好吃,Danji_KBBQ,food,-7.70E-05,,,,,,,
place,Danji_KBBQ,ambience,0.4951967,,,,,,,
go,Danji_KBBQ,Non-Categorised,-0.003040336,,,,,,,
staff,Danji_KBBQ,service,-0.004071541,,,,,,,
kimchi,Danji_KBBQ,food,0.9793482,,,,,,,
food,Danji_KBBQ,food,0.29298744,,,,,,,
bbq,Danji_KBBQ,food,-0.00100483,,,,,,,
joint,Danji_KBBQ,price,-0.00100483,,,,,,,
fix,Danji_KBBQ,price,0.52992827,,,,,,,
reviews,Danji_KBBQ,price,0.8470814,,,,,,,
place,Danji_KBBQ,ambience,0.8470814,,,,,,,
food,Danji_KBBQ,food,0.2593243,,,,,,,
standard,Danji_KBBQ,price,0.2593243,,,,,,,
service,Danji_KBBQ,service,0.2593243,,,,,,,
group,Danji_KBBQ,price,-0.014717899,,,,,,,
toddler,Danji_KBBQ,ambience,-0.014717899,,,,,,,
empathy,Danji_KBBQ,price,-7.70E-05,,,,,,,
closing,Danji_KBBQ,price,-0.001880027,,,,,,,
hour,Danji_KBBQ,price,-0.001880027,,,,,,,
pm,Danji_KBBQ,service,-0.004972719,,,,,,,
way,Danji_KBBQ,price,-0.004972719,,,,,,,
food,Danji_KBBQ,food,0.1596384,,,,,,,
variety,Danji_KBBQ,price,0.1596384,,,,,,,
reasons,Danji_KBBQ,price,0.5006856,,,,,,,
place,Danji_KBBQ,ambience,0.5006856,,,,,,,
bbq,Danji_KBBQ,food,0.5006856,,,,,,,
beef,Danji_KBBQ,price,0.034037963,,,,,,,
beverages,Danji_KBBQ,price,0.011550233,,,,,,,
price,Danji_KBBQ,price,0.011550233,,,,,,,
location,Danji_KBBQ,price,0.7906079,,,,,,,
staffs,Danji_KBBQ,service,0.32355905,,,,,,,
meat,Danji_KBBQ,food,-0.001829408,,,,,,,
staff,Danji_KBBQ,service,0.78710204,,,,,,,
price,Danji_KBBQ,price,0.78710204,,,,,,,
food,Danji_KBBQ,food,-0.003271207,,,,,,,
time,Danji_KBBQ,price,-0.005402379,,,,,,,
number,Danji_KBBQ,price,-0.005402379,,,,,,,
meat,Danji_KBBQ,food,-0.005402379,,,,,,,
portions,Danji_KBBQ,food,-0.005402379,,,,,,,
portion,Danji_KBBQ,price,-0.07905515,,,,,,,
uncle,Danji_KBBQ,price,0.07873552,,,,,,,
owner,Danji_KBBQ,price,-0.003518552,,,,,,,
visit,Danji_KBBQ,price,-0.38354504,,,,,,,
Food,Danji_KBBQ,food,0.17101032,,,,,,,
Bunch,Danji_KBBQ,food,-0.09198857,,,,,,,
time,Danji_KBBQ,price,-0.09198857,,,,,,,
staff,Danji_KBBQ,service,-0.002914734,,,,,,,
training,Danji_KBBQ,service,-0.002914734,,,,,,,
person,Danji_KBBQ,price,-0.027609743,,,,,,,
order,Danji_KBBQ,price,-0.027609743,,,,,,,
orders,Danji_KBBQ,price,-0.027609743,,,,,,,
atmosphere,Danji_KBBQ,ambience,0.24242195,,,,,,,
Food,Danji_KBBQ,food,0.69852805,,,,,,,
Koreans,Danji_KBBQ,Non-Categorised,-0.001333095,,,,,,,
meats,Danji_KBBQ,food,-0.00348375,,,,,,,
Seafood,Danji_KBBQ,Non-Categorised,0.31341618,,,,,,,
+,Danji_KBBQ,Non-Categorised,-0.002219938,,,,,,,
dinner,Danji_KBBQ,price,-0.002219938,,,,,,,
night,Danji_KBBQ,price,-0.002219938,,,,,,,
bbq,Danji_KBBQ,food,-0.000311725,,,,,,,
frills,Danji_KBBQ,price,-0.001611896,,,,,,,
restaurant,Danji_KBBQ,ambience,-0.001611896,,,,,,,
cheese,Danji_KBBQ,food,0.003860593,,,,,,,
food,Danji_KBBQ,food,0.58154005,,,,,,,
Guys,Danji_KBBQ,food,0.93989146,,,,,,,
lunch,Danji_KBBQ,price,0.93989146,,,,,,,
place,Danji_KBBQ,ambience,0.93989146,,,,,,,
meat,Danji_KBBQ,food,0.96931267,,,,,,,
fish,Danji_KBBQ,food,0.96931267,,,,,,,
bucks,Danji_KBBQ,price,-0.004695498,,,,,,,
head,Danji_KBBQ,service,-0.004695498,,,,,,,
deals,Danji_KBBQ,price,-5.80E-05,,,,,,,
schoolkids,Danji_KBBQ,food,-5.80E-05,,,,,,,
food,Danji_KBBQ,food,0.43914434,,,,,,,
types,Danji_KBBQ,price,0.43914434,,,,,,,
marinade,Danji_KBBQ,food,0.00348632,,,,,,,
pork,Danji_KBBQ,food,0.00348632,,,,,,,
belly,Danji_KBBQ,food,0.00348632,,,,,,,
chicken,Danji_KBBQ,food,-0.5886186,,,,,,,
satisfaction,Danji_KBBQ,price,0.6917021,,,,,,,
vegetables,Danji_KBBQ,food,0.027623259,,,,,,,
food,Danji_KBBQ,food,0.97820306,,,,,,,
value,Danji_KBBQ,price,0.97820306,,,,,,,
chicken,Danji_KBBQ,food,-0.5475173,,,,,,,
point,Danji_KBBQ,price,-0.5475173,,,,,,,
atmosphere,Danji_KBBQ,ambience,0.79040974,,,,,,,
staff,Danji_KBBQ,service,0.37172332,,,,,,,
fly,Danji_KBBQ,price,0.39919767,,,,,,,
meat,Danji_KBBQ,food,0.39919767,,,,,,,
meats,Danji_KBBQ,food,0.71242744,,,,,,,
value,Danji_KBBQ,price,0.71242744,,,,,,,
money,Danji_KBBQ,price,0.71242744,,,,,,,
price,Danji_KBBQ,price,0.71242744,,,,,,,
weekdays,Danji_KBBQ,service,0.104620785,,,,,,,
buffet,Danji_KBBQ,food,0.17592894,,,,,,,
fav,Danji_KBBQ,service,-0.57868755,,,,,,,
soy,Danji_KBBQ,food,-0.57868755,,,,,,,
chicken,Danji_KBBQ,food,-0.58887976,,,,,,,
pork,Danji_KBBQ,food,-0.003959663,,,,,,,
tribe,Danji_KBBQ,price,-0.57868755,,,,,,,
fruits,Danji_KBBQ,price,0.4842724,,,,,,,
orange,Danji_KBBQ,ambience,0.4842724,,,,,,,
selection,Danji_KBBQ,food,0.5037881,,,,,,,
meat,Danji_KBBQ,food,0.5037881,,,,,,,
beef,Danji_KBBQ,price,-0.002124764,,,,,,,
seafood,Danji_KBBQ,food,-0.00159248,,,,,,,
watermelon,Danji_KBBQ,food,-0.001453616,,,,,,,
staff,Danji_KBBQ,service,0.37172332,,,,,,,
service,Danji_KBBQ,service,0.79259217,,,,,,,
food,Danji_KBBQ,food,0.29089043,,,,,,,
food,Danji_KBBQ,food,0.5982766,,,,,,,
service,Danji_KBBQ,service,0.69859076,,,,,,,
lady,Danji_KBBQ,ambience,0.21060202,,,,,,,
auntie,Danji_KBBQ,food,0.21060202,,,,,,,
food,Danji_KBBQ,food,0.21060202,,,,,,,
uncle,Danji_KBBQ,price,0.28361502,,,,,,,
🏻,Danji_KBBQ,food,0.28361502,,,,,,,
Meats,Danji_KBBQ,food,-0.19665095,,,,,,,
beef,Danji_KBBQ,price,0.003764831,,,,,,,
portion,Danji_KBBQ,price,0.003764831,,,,,,,
Meat,Danji_KBBQ,food,-0.38981596,,,,,,,
staff,Danji_KBBQ,service,0.061156873,,,,,,,
meat,Danji_KBBQ,food,0.061156873,,,,,,,
quantity,Danji_KBBQ,price,0.061156873,,,,,,,
Food,Danji_KBBQ,food,0.79143274,,,,,,,
drawback,Danji_KBBQ,price,-0.34387413,,,,,,,
reservation,Danji_KBBQ,price,-0.34387413,,,,,,,
phone,Danji_KBBQ,price,-0.34387413,,,,,,,
price,Danji_KBBQ,price,0.19867483,,,,,,,
buffet,Danji_KBBQ,Non-Categorised,0.19867483,,,,,,,
bbq,Danji_KBBQ,food,0.44809273,,,,,,,
Koreans,Danji_KBBQ,Non-Categorised,0.44809273,,,,,,,
Value,Danji_KBBQ,Non-Categorised,-0.002094112,,,,,,,
money,Danji_KBBQ,price,-0.002094112,,,,,,,
quality,Danji_KBBQ,price,0.69601905,,,,,,,
meat,Danji_KBBQ,food,0.69601905,,,,,,,
service,Danji_KBBQ,service,-0.9128262,,,,,,,
wastage,Danji_KBBQ,price,0.002362736,,,,,,,
piece,Danji_KBBQ,price,0.002362736,,,,,,,
meat,Danji_KBBQ,food,0.002362736,,,,,,,
risk,Danji_KBBQ,price,0.60047984,,,,,,,
restaurant,Danji_KBBQ,ambience,0.16735604,,,,,,,
runs,Danji_KBBQ,price,0.16735604,,,,,,,
Koreans,Danji_KBBQ,Non-Categorised,0.16735604,,,,,,,
buffet,Danji_KBBQ,food,0.19816911,,,,,,,
meal,Danji_KBBQ,food,0.19816911,,,,,,,
waiters,Danji_KBBQ,service,0.40824553,,,,,,,
lady,Danji_KBBQ,ambience,0.00639309,,,,,,,
menu,Danji_KBBQ,food,-0.11291102,,,,,,,
choices,Danji_KBBQ,food,-0.11291102,,,,,,,
meats,Danji_KBBQ,food,0.29825163,,,,,,,
staff,Danji_KBBQ,service,-0.001832396,,,,,,,
meat,Danji_KBBQ,food,-0.003036596,,,,,,,
pax,Danji_KBBQ,food,-0.003696695,,,,,,,
charges,Danji_KBBQ,price,-0.003036596,,,,,,,
plate,Danji_KBBQ,price,-0.003036596,,,,,,,
fire,Danji_KBBQ,ambience,0.49048945,,,,,,,
food,Danji_KBBQ,food,0.7908911,,,,,,,
service,Danji_KBBQ,service,-0.002765022,,,,,,,
BBQ,Danji_KBBQ,food,0.97494364,,,,,,,
number,Danji_KBBQ,price,-0.04437398,,,,,,,
review,Danji_KBBQ,Non-Categorised,-0.04437398,,,,,,,
reserve,Danji_KBBQ,price,-0.00084234,,,,,,,
seats,Danji_KBBQ,price,-0.00084234,,,,,,,
place,Danji_KBBQ,ambience,-0.00084234,,,,,,,
week,Danji_KBBQ,price,-0.00084234,,,,,,,
call,Danji_KBBQ,price,0.011730112,,,,,,,
day,Danji_KBBQ,price,-0.002893955,,,,,,,
restaurant,Danji_KBBQ,ambience,-0.002893955,,,,,,,
avail,Danji_KBBQ,price,-0.005392313,,,,,,,
lot,Danji_KBBQ,price,0.017175235,,,,,,,
indoor,Danji_KBBQ,ambience,0.017175235,,,,,,,
Value,Danji_KBBQ,food,-0.002094112,,,,,,,
money,Danji_KBBQ,price,-0.002094112,,,,,,,
Food,Danji_KBBQ,food,-0.002827771,,,,,,,
plate,Danji_KBBQ,price,-0.003258713,,,,,,,
tissue,Danji_KBBQ,price,0.06572951,,,,,,,
paper,Danji_KBBQ,price,0.06572951,,,,,,,
scrub,Danji_KBBQ,Non-Categorised,-0.14969817,,,,,,,
thing,Danji_KBBQ,price,-0.14969817,,,,,,,
place,Danji_KBBQ,ambience,-0.003264524,,,,,,,
Service,Danji_KBBQ,food,-0.8489907,,,,,,,
days,Danji_KBBQ,price,-0.001496427,,,,,,,
staff,Danji_KBBQ,service,0.004231699,,,,,,,
seats,Danji_KBBQ,price,0.2647436,,,,,,,
store,Danji_KBBQ,price,-0.6883037,,,,,,,
time,Danji_KBBQ,price,0.001502648,,,,,,,
arrange,Danji_KBBQ,price,0.2647436,,,,,,,
customers,Danji_KBBQ,price,0.2647436,,,,,,,
side,Danji_KBBQ,price,-0.004350565,,,,,,,
road,Danji_KBBQ,price,-0.004350565,,,,,,,
water,Danji_KBBQ,price,-0.004350565,,,,,,,
cars,Danji_KBBQ,price,-0.002736151,,,,,,,
reservation,Danji_KBBQ,price,0.012726113,,,,,,,
point,Danji_KBBQ,price,-0.007816948,,,,,,,
hotline,Danji_KBBQ,service,-0.007816948,,,,,,,
times,Danji_KBBQ,price,-0.007816948,,,,,,,
answer,Danji_KBBQ,price,-0.007816948,,,,,,,
peak,Danji_KBBQ,price,-0.007816948,,,,,,,
period,Danji_KBBQ,price,-0.007816948,,,,,,,
weekday,Danji_KBBQ,service,-0.12642324,,,,,,,
afternoon,Danji_KBBQ,price,-0.12642324,,,,,,,
call,Danji_KBBQ,price,0.012726113,,,,,,,
place,Danji_KBBQ,ambience,-0.004040405,,,,,,,
✌,Danji_KBBQ,food,-0.015165962,,,,,,,
🏻,Danji_KBBQ,food,-0.015165962,,,,,,,
Food,Danji_KBBQ,food,0.30436426,,,,,,,
bbq,Danji_KBBQ,food,0.30436426,,,,,,,
food,Danji_KBBQ,food,0.017488077,,,,,,,
reservation,Danji_KBBQ,price,0.012544274,,,,,,,
p.m.,Danji_KBBQ,service,0.012544274,,,,,,,
ard,Danji_KBBQ,service,0.008955829,,,,,,,
pm,Danji_KBBQ,service,0.008955829,,,,,,,
lots,Danji_KBBQ,price,-0.000630893,,,,,,,
time,Danji_KBBQ,price,-0.000630893,,,,,,,
today,Danji_KBBQ,price,-0.000630893,,,,,,,
shop,Danji_KBBQ,price,-0.000630893,,,,,,,
call,Danji_KBBQ,price,-0.19129911,,,,,,,
phone,Danji_KBBQ,price,-0.023909278,,,,,,,
dining,Danji_KBBQ,ambience,0.49874845,,,,,,,
experience,Danji_KBBQ,price,0.49874845,,,,,,,
times,Danji_KBBQ,price,-0.19129911,,,,,,,
cut,Danji_KBBQ,price,0.0790986,,,,,,,
pork,Danji_KBBQ,food,0.0790986,,,,,,,
belly,Danji_KBBQ,food,0.0790986,,,,,,,
stew,Danji_KBBQ,food,1.0044475,,,,,,,
weekend,Danji_KBBQ,price,0.1783604,,,,,,,
