feature,place,category,pred,clause_polarity
food,Danji_KBBQ,food,0.6686909,0.183333333
service,Danji_KBBQ,service,0.79259217,0.8
atmosphere,Danji_KBBQ,ambience,1.0053198,1
food,Danji_KBBQ,food,-0.002811149,0
food,Danji_KBBQ,food,0.6590598,0.7
price,Danji_KBBQ,price,0.6590598,0.7
food,Danji_KBBQ,food,0.4201061,0.45
price,Danji_KBBQ,price,0.4201061,0.45
staff,Danji_KBBQ,service,0.4201061,0.45
food,Danji_KBBQ,food,-0.000106618,0
price,Danji_KBBQ,price,-0.000632681,0
bit,Danji_KBBQ,price,-0.18530494,-0.1875
person,Danji_KBBQ,price,-0.000632681,0
bucks,Danji_KBBQ,price,-0.000632681,0
dinner,Danji_KBBQ,price,-0.000632681,0
lady,Danji_KBBQ,ambience,0.6746632,0.5
u,Danji_KBBQ,service,0.6746632,0.5
cong,Danji_KBBQ,food,0.6746632,0.5
sumida,Danji_KBBQ,ambience,0.6746632,0.5
haha,Danji_KBBQ,Non-Categorised,0.6746632,0.5
meat,Danji_KBBQ,food,0.5932499,0.6
will,Danji_KBBQ,price,-0.001390822,0
owners,Danji_KBBQ,price,0.48169017,0.4875
barbeque,Danji_KBBQ,food,0.32224238,0.4
value,Danji_KBBQ,price,0.7826494,0.8
money,Danji_KBBQ,price,0.7826494,0.8
buffet,Danji_KBBQ,food,-0.004237488,0
meat,Danji_KBBQ,food,-0.004237488,0
pork,Danji_KBBQ,food,-0.004226573,0
belly,Danji_KBBQ,food,-0.004226573,0
food,Danji_KBBQ,food,0.46813682,0.5
restaurant,Danji_KBBQ,ambience,0.46813682,0.5
source,Danji_KBBQ,price,0.46813682,0.5
Service,Danji_KBBQ,food,-0.003221981,0
services,Danji_KBBQ,service,0.9894228,1
food,Danji_KBBQ,food,0.6947908,0.7
place,Danji_KBBQ,ambience,0.5994905,0.6
meat,Danji_KBBQ,food,0.98246443,1
ingredients,Danji_KBBQ,food,0.39522645,0.39
earth,Danji_KBBQ,price,-0.12664157,-0.155555556
place,Danji_KBBQ,ambience,-0.12664157,-0.155555556
food,Danji_KBBQ,food,0.6947907,0.7
service,Danji_KBBQ,service,0.98574173,1
chicken,Danji_KBBQ,food,-0.5174537,-0.6
lunch,Danji_KBBQ,price,-0.003628202,0
food,Danji_KBBQ,food,-0.002811149,0
staff,Danji_KBBQ,service,0.7264736,0.733333333
potatoes,Danji_KBBQ,food,-0.006802194,0
beef,Danji_KBBQ,price,-0.002124742,0
favourite,Danji_KBBQ,price,-0.006802194,0
price,Danji_KBBQ,price,0.18643413,0.2
pork,Danji_KBBQ,food,-0.002842732,0
beef,Danji_KBBQ,price,0.5853758,0.6
squid,Danji_KBBQ,food,-0.002261683,0
sauce,Danji_KBBQ,food,0.413829,0.5
buffet,Danji_KBBQ,food,0.21171257,0.2
style,Danji_KBBQ,price,-0.001117267,0
iron,Danji_KBBQ,price,-0.001117267,0
plate,Danji_KBBQ,price,-0.001117267,0
pork,Danji_KBBQ,food,-0.002842732,0
beef,Danji_KBBQ,price,-0.002124742,0
chicken,Danji_KBBQ,food,-0.5980016,-0.6
shrimp,Danji_KBBQ,food,0.08960363,0
squid,Danji_KBBQ,Non-Categorised,-0.002261683,0
vegetables,Danji_KBBQ,food,0.03334967,0
boss,Danji_KBBQ,price,-0.000317954,0
customers,Danji_KBBQ,price,-0.000317954,0
chef,Danji_KBBQ,food,-0.000317954,0
food,Danji_KBBQ,food,0.79101115,0.8
place,Danji_KBBQ,ambience,0.79101115,0.8
family,Danji_KBBQ,price,0.79101115,0.8
price,Danji_KBBQ,price,0.79101115,0.8
family,Danji_KBBQ,price,0.6714629,0.5
meats,Danji_KBBQ,food,0.6714629,0.5
service,Danji_KBBQ,service,0.37256685,0.375
place,Danji_KBBQ,ambience,0.53456366,0.5
owners,Danji_KBBQ,price,0.53456366,0.5
table,Danji_KBBQ,price,0.53456366,0.5
needs,Danji_KBBQ,price,0.53456366,0.5
food,Danji_KBBQ,food,0.7908911,0.8
beef,Danji_KBBQ,price,0.6850356,0.7
buffet-,Danji_KBBQ,food,0.18006405,0.2
gem,Danji_KBBQ,price,-0.16130677,-0.177083333
bbq,Danji_KBBQ,food,0.97748005,1
meat,Danji_KBBQ,food,-0.000463776,0
bone,Danji_KBBQ,price,-0.000463776,0
service,Danji_KBBQ,service,-0.004136674,0
ribs,Danji_KBBQ,food,-0.000463776,0
sections,Danji_KBBQ,ambience,-0.000463776,0
slab,Danji_KBBQ,ambience,-0.000463776,0
tender,Danji_KBBQ,price,-0.001375914,0
evening,Danji_KBBQ,price,-0.00455749,0
reservation,Danji_KBBQ,price,-0.003911875,0
Meat,Danji_KBBQ,food,0.14798181,0.15
taste,Danji_KBBQ,price,0.14798181,0.15
price,Danji_KBBQ,price,0.40360633,0.4
table,Danji_KBBQ,price,-0.00695584,0
out,Danji_KBBQ,price,0.031930067,0.8
way,Danji_KBBQ,price,0.031930067,0.8
place,Danji_KBBQ,ambience,-0.004814498,0
people,Danji_KBBQ,service,0.031930067,0.8
celebrity,Danji_KBBQ,price,0.125135,-0.15625
terms,Danji_KBBQ,price,-0.004814498,0
Food,Danji_KBBQ,food,0.000186063,0
interiors,Danji_KBBQ,ambience,0.00196448,0
Koreans,Danji_KBBQ,Non-Categorised,-0.001333088,0
Food,Danji_KBBQ,food,0.29039437,0.3
varieties,Danji_KBBQ,food,0.29039437,0.3
Meat,Danji_KBBQ,food,-0.33000955,-0.1
chicken,Danji_KBBQ,food,-0.33000955,-0.1
opinion,Danji_KBBQ,price,0.68647814,0.7
beef,Danji_KBBQ,price,-0.002124742,0
pork,Danji_KBBQ,food,-0.002842732,0
prawn,Danji_KBBQ,food,-0.002083316,0
rings,Danji_KBBQ,price,-0.001959786,0
Koreans,Danji_KBBQ,Non-Categorised,-0.001333095,0
selection,Danji_KBBQ,food,0.693701,0.5
meats,Danji_KBBQ,food,0.693701,0.5
Favourites,Danji_KBBQ,food,-0.001907371,0
pork,Danji_KBBQ,food,-0.002842732,0
belly,Danji_KBBQ,food,-0.001907371,0
marinades,Danji_KBBQ,food,0.1473298,0.35
idea,Danji_KBBQ,price,-0.002453111,0
baking,Danji_KBBQ,food,-0.002453111,0
paper,Danji_KBBQ,price,-0.002453111,0
ribs,Danji_KBBQ,food,0.005456485,0
prawns,Danji_KBBQ,food,-7.70E-05,0
wine,Danji_KBBQ,food,-0.002392873,0
food,Danji_KBBQ,food,0.83757275,0.8
value,Danji_KBBQ,Non-Categorised,0.004492693,0
food,Danji_KBBQ,food,0.004492693,0
stars,Danji_KBBQ,price,-0.006649092,0
management,Danji_KBBQ,service,0.39605346,0
%,Danji_KBBQ,price,0.39605346,0
price,Danji_KBBQ,price,0.25298852,0.26
quality,Danji_KBBQ,price,0.25298852,0.26
staff,Danji_KBBQ,service,0.78608865,0.78
Food,Danji_KBBQ,food,0.30059397,0.3
style,Danji_KBBQ,price,0.30059397,0.3
value,Danji_KBBQ,price,0.90973127,0.91
price,Danji_KBBQ,price,0.90973127,0.91
Value,Danji_KBBQ,food,-0.004640706,0
money,Danji_KBBQ,price,-0.004640706,0
buffet,Danji_KBBQ,food,-0.004640706,0
Parking,Danji_KBBQ,food,-0.3223658,-0.34375
need,Danji_KBBQ,Non-Categorised,-0.3223658,-0.34375
improvements,Danji_KBBQ,price,-0.3223658,-0.34375
toilet,Danji_KBBQ,ambience,-0.00141824,-0.033333333
selection,Danji_KBBQ,food,0.3837469,0.4
meats,Danji_KBBQ,food,0.3837469,0.4
couple,Danji_KBBQ,price,0.6049669,0.6
restaurant,Danji_KBBQ,ambience,0.6049669,0.6
place,Danji_KBBQ,ambience,0.52527106,0.7
side,Danji_KBBQ,price,-0.002059661,0
dishes,Danji_KBBQ,food,-0.002059661,0
service,Danji_KBBQ,service,0.9839135,1
Food,Danji_KBBQ,food,-0.24133763,-0.25
prices,Danji_KBBQ,price,-0.24133763,-0.25
%,Danji_KBBQ,price,-0.24133763,-0.25
years,Danji_KBBQ,price,-0.24133763,-0.25
owners,Danji_KBBQ,price,0.356041,0.375
lady,Danji_KBBQ,ambience,0.26314524,0.25
boss,Danji_KBBQ,price,0.26314524,0.25
grill,Danji_KBBQ,food,0.26314524,0.25
time,Danji_KBBQ,price,0.26314524,0.25
variety,Danji_KBBQ,price,0.12984791,0.225
food,Danji_KBBQ,food,0.12984791,0.225
establishment,Danji_KBBQ,price,0.12984791,0.225
dining,Danji_KBBQ,ambience,0.70051813,0.7
experience,Danji_KBBQ,price,0.70051813,0.7
food,Danji_KBBQ,food,0.6947907,0.7
service,Danji_KBBQ,service,0.69859076,0.7
price,Danji_KBBQ,price,0.69361293,0.7
Pricing,Danji_KBBQ,food,0.2593671,0.26
starters,Danji_KBBQ,service,0.2593671,0.26
service,Danji_KBBQ,service,0.27435598,0.3
charge,Danji_KBBQ,price,-0.007322915,0
money,Danji_KBBQ,price,0.27435598,0.3
lady,Danji_KBBQ,ambience,0.002674595,0
boss,Danji_KBBQ,price,0.002674595,0
food,Danji_KBBQ,food,0.002674595,0
gst,Danji_KBBQ,price,-0.002918162,0
meat,Danji_KBBQ,food,-0.002875768,0
pieces,Danji_KBBQ,price,-0.002875768,0
meat,Danji_KBBQ,food,0.69893837,0.7
quality,Danji_KBBQ,price,0.69893837,0.7
types,Danji_KBBQ,price,0.49633136,0.5
Chicken,Danji_KBBQ,Non-Categorised,-0.5980016,-0.6
price,Danji_KBBQ,price,0.943195,0.7
variety,Danji_KBBQ,price,0.943195,0.7
buffet,Danji_KBBQ,food,0.943195,0.7
items,Danji_KBBQ,price,0.943195,0.7
Staff,Danji_KBBQ,food,0.79192305,0.78
restaurant,Danji_KBBQ,ambience,0.78749716,0.78
Food,Danji_KBBQ,food,-0.001203187,0
la,Danji_KBBQ,Non-Categorised,-0.001203187,0
cart,Danji_KBBQ,price,-0.001203187,0
food,Danji_KBBQ,food,-0.002255149,0
self,Danji_KBBQ,price,-0.002255149,0
people,Danji_KBBQ,service,0.3629203,0.375
owner,Danji_KBBQ,price,-0.003947415,0
chief,Danji_KBBQ,Non-Categorised,-0.003947415,0
Goof,Danji_KBBQ,Non-Categorised,-0.002534874,0
value,Danji_KBBQ,price,-0.002534866,0
boss,Danji_KBBQ,price,0.356041,0.375
town,Danji_KBBQ,ambience,0.9788734,1
staff,Danji_KBBQ,service,1.004181,1
food,Danji_KBBQ,food,0.17539343,0.183333333
pork,Danji_KBBQ,food,0.17539343,0.183333333
buffet,Danji_KBBQ,food,0.17539343,0.183333333
grill,Danji_KBBQ,food,0.17539343,0.183333333
price,Danji_KBBQ,price,0.17539343,0.183333333
beef,Danji_KBBQ,price,-0.002124742,0
n’t,Danji_KBBQ,Non-Categorised,0.49869105,0.5
place,Danji_KBBQ,ambience,0.49869105,0.5
need,Danji_KBBQ,price,-0.10540827,-0.125
restaurants,Danji_KBBQ,price,-0.10540827,-0.125
couple,Danji_KBBQ,price,0.39553896,0.3875
service,Danji_KBBQ,service,0.40085724,0.4
selection,Danji_KBBQ,food,0.79213357,0.8
food,Danji_KBBQ,food,0.79213357,0.8
meat,Danji_KBBQ,food,0.98639584,1
meats,Danji_KBBQ,food,0.5321585,0.475
bosses,Danji_KBBQ,service,0.2016556,0.2
side,Danji_KBBQ,price,0.94712067,1
dishes,Danji_KBBQ,food,0.94712067,1
rice,Danji_KBBQ,ambience,0.94712067,1
value,Danji_KBBQ,price,0.9862858,1
town,Danji_KBBQ,ambience,0.9862858,1
spread,Danji_KBBQ,price,-0.4427109,-0.3
appetisers,Danji_KBBQ,food,-0.4427109,-0.3
chicken,Danji_KBBQ,food,-0.4427109,-0.3
meat,Danji_KBBQ,food,0.44169733,0.5
soup,Danji_KBBQ,food,-0.001165994,0
glass,Danji_KBBQ,ambience,-4.55E-05,0
noodle,Danji_KBBQ,food,-4.55E-05,0
rice,Danji_KBBQ,ambience,-0.002220616,0
cake,Danji_KBBQ,food,-0.002220616,0
service,Danji_KBBQ,service,0.6047459,0.6
boss,Danji_KBBQ,price,0.18285784,0.2
staff,Danji_KBBQ,service,-0.002951905,0
👍,Danji_KBBQ,Non-Categorised,-0.002250247,0
까통지역에서,Danji_KBBQ,food,-0.001192607,0
service,Danji_KBBQ,service,-0.002073579,0
selection,Danji_KBBQ,food,0.59847707,0.6
self,Danji_KBBQ,price,0.59847707,0.6
food,Danji_KBBQ,food,-0.002073579,0
side,Danji_KBBQ,price,-0.004704423,0
dish,Danji_KBBQ,food,-0.004704423,0
selection,Danji_KBBQ,food,-0.001435585,0
rice,Danji_KBBQ,ambience,-0.004704423,0
greeneries,Danji_KBBQ,food,-0.004704423,0
meat,Danji_KBBQ,food,-0.001435585,0
fish,Danji_KBBQ,food,-0.001435585,0
place,Danji_KBBQ,ambience,0.78127545,0.8
Owners,Danji_KBBQ,food,0.3670666,0.375
eatery,Danji_KBBQ,ambience,0.18539321,0.195833333
couple,Danji_KBBQ,price,0.18539321,0.195833333
variety,Danji_KBBQ,price,0.42693442,0.433333333
meat,Danji_KBBQ,food,0.42693442,0.433333333
selection,Danji_KBBQ,food,0.42693442,0.433333333
vegetables,Danji_KBBQ,food,0.42693442,0.433333333
potato,Danji_KBBQ,food,0.42693442,0.433333333
salad,Danji_KBBQ,food,0.42693442,0.433333333
food,Danji_KBBQ,food,0.99623364,1
price,Danji_KBBQ,price,0.99623364,1
point,Danji_KBBQ,price,0.99623364,1
seafood,Danji_KBBQ,food,-0.00159248,0
sides,Danji_KBBQ,price,-0.41959742,-0.3625
food,Danji_KBBQ,food,0.6947908,0.7
place,Danji_KBBQ,ambience,0.50556797,0.5
restaurant,Danji_KBBQ,ambience,0.47077718,0.5
quality,Danji_KBBQ,price,-0.006086938,0
meats,Danji_KBBQ,food,-0.006086938,0
chicken,Danji_KBBQ,food,-0.5980016,-0.6
flow,Danji_KBBQ,price,0.00060834,0
eye,Danji_KBBQ,price,-0.004364796,0
beef,Danji_KBBQ,price,-0.004364796,0
pork,Danji_KBBQ,food,-0.003954344,0
belly,Danji_KBBQ,food,-0.003954344,0
rib,Danji_KBBQ,food,-0.001565225,0
seafood,Danji_KBBQ,food,-0.00159248,0
prawn,Danji_KBBQ,food,-0.002083316,0
fish,Danji_KBBQ,food,-0.002334595,0
squid,Danji_KBBQ,food,-0.002261683,0
owner,Danji_KBBQ,price,0.36918017,0.375
pricing,Danji_KBBQ,price,0.17620623,0.2
environment,Danji_KBBQ,price,0.003566094,0
food,Danji_KBBQ,food,0.49595532,0.5
buffet,Danji_KBBQ,food,0.47376427,0.475
selections,Danji_KBBQ,food,0.47376427,0.475
restaurant,Danji_KBBQ,ambience,0.36666992,0.375
staff,Danji_KBBQ,service,0.37172332,0.375
town,Danji_KBBQ,ambience,-0.004185088,0
value,Danji_KBBQ,price,0.98051846,1
money,Danji_KBBQ,price,0.98051846,1
boss,Danji_KBBQ,price,0.57937396,0.6
buffet,Danji_KBBQ,food,0.57937396,0.6
meat,Danji_KBBQ,food,0.28642005,0.3
Side,Danji_KBBQ,food,0.28642005,0.3
dishes,Danji_KBBQ,food,0.14168009,0.166666667
beef,Danji_KBBQ,price,-0.002124742,0
place,Danji_KBBQ,ambience,-0.2063609,-0.2
ribeye,Danji_KBBQ,food,-0.010472715,0
cubes,Danji_KBBQ,food,-0.010472715,0
taste,Danji_KBBQ,price,0.20551842,0.2
foreigners,Danji_KBBQ,price,-0.015349716,0
boss,Danji_KBBQ,price,0.764694,0.78
vibe,Danji_KBBQ,ambience,0.81115353,0.8
food,Danji_KBBQ,food,-0.006366782,0
taste,Danji_KBBQ,price,-0.006366782,0
bbq,Danji_KBBQ,food,0.5397643,0.555
buffet,Danji_KBBQ,food,0.5397643,0.555
price,Danji_KBBQ,price,0.22717431,0.208333333
ala,Danji_KBBQ,food,0.22717431,0.208333333
carte,Danji_KBBQ,price,0.22717431,0.208333333
restaurants,Danji_KBBQ,price,0.22717431,0.208333333
dining,Danji_KBBQ,ambience,0.6971847,0.7
environment,Danji_KBBQ,price,0.6971847,0.7
range,Danji_KBBQ,price,-0.109898694,-0.1
menu,Danji_KBBQ,food,-0.109898694,-0.1
lady,Danji_KBBQ,ambience,0.59187514,0.6
boss,Danji_KBBQ,price,0.59187514,0.6
service,Danji_KBBQ,service,1.0015646,1
must,Danji_KBBQ,price,0.003901623,0
lovers,Danji_KBBQ,price,0.003901623,0
Restaurant,Danji_KBBQ,food,-0.004087053,0
caters,Danji_KBBQ,price,-0.004087053,0
children,Danji_KBBQ,price,-0.004087053,0
reservation,Danji_KBBQ,price,-0.001851872,0
staff,Danji_KBBQ,service,0.48517576,0.4875
food,Danji_KBBQ,food,-0.002811149,0
food,Danji_KBBQ,food,0.38676438,0.4
service,Danji_KBBQ,service,-0.002765022,0
food,Danji_KBBQ,food,0.6947908,0.7
air,Danji_KBBQ,price,0.22192773,-0.175
ventilation,Danji_KBBQ,ambience,0.22192773,-0.175
place,Danji_KBBQ,ambience,0.22192773,-0.175
owner,Danji_KBBQ,price,0.2922198,0.3
lunch,Danji_KBBQ,price,0.7633225,0.6875
weekday,Danji_KBBQ,service,-0.006685793,0
spread,Danji_KBBQ,price,0.32057196,0.2875
items,Danji_KBBQ,price,0.32057196,0.2875
owners,Danji_KBBQ,price,0.7633225,0.6875
experience,Danji_KBBQ,price,0.7633225,0.6875
delightful,Danji_KBBQ,Non-Categorised,0.7633225,0.6875
environment,Danji_KBBQ,price,-0.005371228,0
value,Danji_KBBQ,price,0.69682664,0.7
food,Danji_KBBQ,food,0.6947908,0.7
foods,Danji_KBBQ,price,0.78115106,0.78
bosses,Danji_KBBQ,service,0.39372054,0.370833333
time,Danji_KBBQ,price,0.39372054,0.370833333
ambience,Danji_KBBQ,ambience,-0.001803882,0
barbecue,Danji_KBBQ,food,0.7214285,0.666666667
restaurants,Danji_KBBQ,price,0.7214285,0.666666667
ingredients,Danji_KBBQ,food,0.7214285,0.666666667
beverage,Danji_KBBQ,price,-0.148076,-0.25
cost,Danji_KBBQ,price,-0.148076,-0.25
Water,Danji_KBBQ,food,-0.001640372,0
price,Danji_KBBQ,price,0.19950393,0.2
tea,Danji_KBBQ,price,-0.06803467,0
coffee,Danji_KBBQ,price,-0.001155004,0
restaurant,Danji_KBBQ,ambience,0.22456607,0.1875
food,Danji_KBBQ,food,0.44594094,0.5
service,Danji_KBBQ,service,0.79259217,0.8
meats,Danji_KBBQ,food,0.7901196,0.8
lady,Danji_KBBQ,ambience,0.3753988,0.280555556
boss,Danji_KBBQ,price,0.3753988,0.280555556
grill,Danji_KBBQ,food,0.3753988,0.280555556
plate,Danji_KBBQ,price,0.3753988,0.280555556
food,Danji_KBBQ,food,-0.002796263,0
cheese,Danji_KBBQ,food,-0.5492635,-0.6
spicy,Danji_KBBQ,food,-0.5492635,-0.6
place,Danji_KBBQ,ambience,-0.004760496,0
weekend,Danji_KBBQ,price,-0.000999525,0
buffet,Danji_KBBQ,Non-Categorised,-0.000999525,0
lunch,Danji_KBBQ,price,-0.000999525,0
town,Danji_KBBQ,ambience,-0.001645856,0
quality,Danji_KBBQ,price,-0.06344745,0
food,Danji_KBBQ,food,-0.06344745,0
boss,Danji_KBBQ,price,0.36525455,0.375
quality,Danji_KBBQ,price,0.69097924,0.7
food,Danji_KBBQ,food,0.24536109,0.4
stick,Danji_KBBQ,price,-0.3316981,0
pan,Danji_KBBQ,Non-Categorised,0.2653737,0.266666667
lot,Danji_KBBQ,price,0.24536109,0.4
sauce,Danji_KBBQ,food,0.2653737,0.266666667
buffet,Danji_KBBQ,food,0.44811863,0.5
개인적으로,Danji_KBBQ,Non-Categorised,-7.70E-05,0
좋았네요,Danji_KBBQ,food,-7.70E-05,0
owners,Danji_KBBQ,price,0.58327293,0.6
사장님,Danji_KBBQ,Non-Categorised,0.58327293,0.6
filling,Danji_KBBQ,service,0.2690343,0.35
lunch,Danji_KBBQ,price,0.2690343,0.35
food,Danji_KBBQ,food,-0.002811141,0
court,Danji_KBBQ,price,0.2690343,0.35
oil,Danji_KBBQ,price,0.002247877,0
juice,Danji_KBBQ,food,0.002247877,0
pants,Danji_KBBQ,price,0.002247877,0
atmosphere,Danji_KBBQ,ambience,0.23822278,0.183333333
owners,Danji_KBBQ,price,0.23822278,0.183333333
meat,Danji_KBBQ,food,-0.001717791,0
freshness,Danji_KBBQ,price,-0.004232906,0
course,Danji_KBBQ,price,-0.004232906,0
staff,Danji_KBBQ,service,-0.009962425,0
customers,Danji_KBBQ,price,-0.009962425,0
buffet,Danji_KBBQ,food,-0.0316998,0
food,Danji_KBBQ,food,0.985356,1
food,Danji_KBBQ,food,0.6853545,0.666666667
chefs,Danji_KBBQ,food,0.36745203,0.375
chicken,Danji_KBBQ,food,-0.5954937,-0.3
value,Danji_KBBQ,price,-0.002094112,0
money,Danji_KBBQ,price,-0.002094112,0
Prawns,Danji_KBBQ,Non-Categorised,-7.70E-05,0
potatoes,Danji_KBBQ,food,-0.002246559,0
pork,Danji_KBBQ,food,0.40037593,0.39
octupus,Danji_KBBQ,food,-0.00104364,0
balls,Danji_KBBQ,price,-0.00104364,0
value,Danji_KBBQ,price,0.933567,1
east,Danji_KBBQ,price,0.933567,1
island,Danji_KBBQ,price,0.933567,1
place,Danji_KBBQ,ambience,0.8840285,1
key,Danji_KBBQ,price,0.02892527,0
quality,Danji_KBBQ,price,0.26673046,0.3
buffet,Danji_KBBQ,food,0.26673046,0.3
veg,Danji_KBBQ,food,0.26673046,0.3
meat,Danji_KBBQ,food,-0.002502628,0
staff,Danji_KBBQ,service,0.3413729,0.354166667
Food,Danji_KBBQ,food,0.90851426,0.91
variety,Danji_KBBQ,price,-0.002676636,0
place,Danji_KBBQ,ambience,-0.00426472,0
Koreans,Danji_KBBQ,Non-Categorised,-0.00426472,0
customers,Danji_KBBQ,price,0.014171146,0
meat,Danji_KBBQ,food,0.89563334,0.91
round,Danji_KBBQ,price,-0.17094356,-0.2
service,Danji_KBBQ,service,-0.003349364,0
buffet,Danji_KBBQ,food,0.64764893,0.5
places,Danji_KBBQ,price,0.25169256,0.5
owners,Danji_KBBQ,price,0.34240574,0.354166667
reason,Danji_KBBQ,price,0.004487194,0
stars,Danji_KBBQ,price,0.004487194,0
place,Danji_KBBQ,ambience,0.97113097,1
food,Danji_KBBQ,food,-0.002811149,0
quality,Danji_KBBQ,price,1.0012637,1
value,Danji_KBBQ,price,0.3800735,0.375
plate,Danji_KBBQ,price,0.3800735,0.375
bbq,Danji_KBBQ,food,0.3800735,0.375
services,Danji_KBBQ,service,-0.002759256,0
partnership,Danji_KBBQ,price,-0.002759256,0
owners,Danji_KBBQ,price,-0.002759256,0
Idea,Danji_KBBQ,Non-Categorised,0.35093433,0
dining,Danji_KBBQ,ambience,0.35093433,0
venue,Danji_KBBQ,price,0.35093433,0
family,Danji_KBBQ,price,0.35093433,0
frd,Danji_KBBQ,food,0.35093433,0
gathering,Danji_KBBQ,price,0.35093433,0
prices,Danji_KBBQ,price,0.35093433,0
kids,Danji_KBBQ,price,0.38492748,0.35
food,Danji_KBBQ,food,0.38492748,0.35
choices,Danji_KBBQ,food,0.38492748,0.35
side,Danji_KBBQ,price,0.5697417,0.6
dishes,Danji_KBBQ,food,0.5697417,0.6
quality,Danji_KBBQ,price,-0.004762404,0
meats,Danji_KBBQ,food,-0.004762404,0
group,Danji_KBBQ,price,0.6023218,0.55
dining,Danji_KBBQ,ambience,-0.002142765,0
price,Danji_KBBQ,price,0.6023218,0.55
place,Danji_KBBQ,ambience,0.4951035,0.5
area,Danji_KBBQ,price,-0.002142765,0
owner,Danji_KBBQ,price,0.34596643,0.336111111
couple,Danji_KBBQ,price,0.34596643,0.336111111
foods,Danji_KBBQ,price,0.34596643,0.336111111
Boss,Danji_KBBQ,food,-0.003132045,0
sections,Danji_KBBQ,ambience,-0.003526188,0
food,Danji_KBBQ,food,0.000772283,0
chefs,Danji_KBBQ,food,0.024890468,0
beef,Danji_KBBQ,price,-0.12943152,-0.230769231
taste,Danji_KBBQ,price,0.61728513,0.65
assistant,Danji_KBBQ,service,-0.001793914,0
chicken,Danji_KBBQ,food,-0.5980016,-0.6
seafood,Danji_KBBQ,food,-0.002818175,0
pork,Danji_KBBQ,food,-0.002842732,0
review,Danji_KBBQ,price,-0.03190968,-0.071428571
stars,Danji_KBBQ,price,-0.03190968,-0.071428571
food,Danji_KBBQ,food,0.79154146,0.8
time,Danji_KBBQ,price,0.017224826,0
love,Danji_KBBQ,price,0.47911954,0.5
husband,Danji_KBBQ,price,-0.002814867,0
wife,Danji_KBBQ,price,-0.002880782,0
couple,Danji_KBBQ,price,-0.002880789,0
owners,Danji_KBBQ,price,-0.002188213,0
food,Danji_KBBQ,food,1.0034363,1
meat,Danji_KBBQ,food,0.5722368,0.6
place,Danji_KBBQ,ambience,0.96711934,1
family,Danji_KBBQ,price,0.96711934,1
service,Danji_KBBQ,service,0.37367305,0.375
couples,Danji_KBBQ,price,-0.002574377,0
time,Danji_KBBQ,price,0.39366403,0.4
place,Danji_KBBQ,ambience,0.7633343,0.8
family,Danji_KBBQ,price,0.7633343,0.8
Staffs,Danji_KBBQ,food,0.20694108,0.25
restaurant,Danji_KBBQ,ambience,0.20694108,0.25
food,Danji_KBBQ,food,0.028591603,0.025
portion,Danji_KBBQ,price,0.028591603,0.025
friends,Danji_KBBQ,service,-0.001959682,0
style,Danji_KBBQ,price,0.29584748,0.366666667
foods,Danji_KBBQ,price,0.29584748,0.366666667
service,Danji_KBBQ,service,-0.002831586,0
taste,Danji_KBBQ,price,0.790789,0.8
price,Danji_KBBQ,price,0.25447604,0.25
meat,Danji_KBBQ,food,-0.003516123,0
choice,Danji_KBBQ,price,-0.003516123,0
staffs,Danji_KBBQ,service,0.36886662,0.375
food,Danji_KBBQ,food,-0.002811149,0
value,Danji_KBBQ,price,0.94780123,0.9
money,Danji_KBBQ,price,0.94780123,0.9
variety,Danji_KBBQ,price,0.94780123,0.9
meat,Danji_KBBQ,food,0.94780123,0.9
dishes,Danji_KBBQ,food,-0.001545467,0
food,Danji_KBBQ,food,0.59135425,0.65
quality,Danji_KBBQ,price,0.59135425,0.65
ingredients,Danji_KBBQ,food,0.59135425,0.65
chickens(soy,Danji_KBBQ,Non-Categorised,-0.002208158,0
sauce,Danji_KBBQ,food,-0.002208158,0
style,Danji_KBBQ,price,0.27478158,0.2
chicken,Danji_KBBQ,food,0.27478158,0.2
beer,Danji_KBBQ,price,-0.002910055,0
cost,Danji_KBBQ,price,0.98807454,1
quality,Danji_KBBQ,price,0.6988944,0.7
foods,Danji_KBBQ,price,0.6988944,0.7
buffet,Danji_KBBQ,food,0.25393078,0.2
la,Danji_KBBQ,ambience,0.9937521,1
carte,Danji_KBBQ,price,0.9937521,1
effectiveness,Danji_KBBQ,price,-0.003717661,0
price,Danji_KBBQ,price,0.18643413,0.2
restaurnant,Danji_KBBQ,food,0.99313676,1
quality,Danji_KBBQ,price,0.9832544,1
food,Danji_KBBQ,food,0.4785045,0.45
chefs,Danji_KBBQ,food,0.9832544,1
place,Danji_KBBQ,ambience,0.4785045,0.45
@25sgd,Danji_KBBQ,food,0.6669664,0.7
head,Danji_KBBQ,service,0.6669664,0.7
price,Danji_KBBQ,price,0.6669664,0.7
beef,Danji_KBBQ,price,0.6945615,0.7
cause,Danji_KBBQ,Non-Categorised,0.6945615,0.7
food,Comida_Mexicana,food,0.43217388,0.5
prices,Comida_Mexicana,price,0.43217388,0.5
book,Comida_Mexicana,price,-0.002219863,0
advance,Comida_Mexicana,price,-0.002219863,0
menu,Comida_Mexicana,food,-0.003110297,0
table,Comida_Mexicana,price,-0.001389094,0
food,Comida_Mexicana,food,0.17449158,0.1
owner,Comida_Mexicana,price,-0.002883904,0
place,Comida_Mexicana,ambience,0.37236497,0.375
